,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
54829,87BRJ4,Diesel,,,,,,,,,,,,,
54830,87BRJ5,Diesel,,,,,,,,,,,,,
54831,87BRJ6,Diesel,,,,,,,,,,,,,
54832,87BRJ8,Elektriciteit,,,,,,,,,,,,,160.0
54833,87BRJ8,Waterstof,,,,,,,,,,,,,
54836,87BRK1,Diesel,,,,,,,,,,,,,
54837,87BRK4,Diesel,,,,,,,,,,,,,
54838,87BRK6,Diesel,,,,,,,,,,,,,
54839,87BRK8,Diesel,,,,,,,,,,,,,
54840,87BRK9,Diesel,,,,,,,,,,,,,
54844,87BRL1,Diesel,,,,,,,,,,,,,
54845,87BRL2,Diesel,,,,,,,,,,,,,
54848,87BRL5,Diesel,,,,,,,,,,,,,
54849,87BRL6,Diesel,,,,,,,,,,,,,
54850,87BRL7,Diesel,,,,,,,,,,,,,
54852,87BRL9,Diesel,,,,,,,,,,,,,
54858,87BRN1,Diesel,,,,,,,,,,,,,
54859,87BRN2,Diesel,,,,,,,,,,,,,
54860,87BRN4,Diesel,,,,,,,,,,,,,
54861,87BRN5,Diesel,,,,,,,,,,,,,
54862,87BRN6,Diesel,,,,,,,,,,,,,
54864,87BRN8,Diesel,,,,,,,,,,,,,
54865,87BRN9,Diesel,,,,,,,,,,,,,
54872,87BRP1,Diesel,,,,,,,,,,,,,
54873,87BRP2,Diesel,,,,,,,,,,,,,
54874,87BRP3,Diesel,,,,,,,,,,,,,
54875,87BRP4,Diesel,,,,,,,,,,,,,
54876,87BRP5,Diesel,,,,,,,,,,,,,
54877,87BRP6,Diesel,,,,,,,,,,,,,
54878,87BRP7,Diesel,,,,,,,,,,,,,
54879,87BRP8,Diesel,,,,,,,,,,,,,
54880,87BRP9,Diesel,,,,,,,,,,,,,
54888,87BRR1,Diesel,,,,,,,,,,,,,
54889,87BRR2,Diesel,,,,,,,,,,,,,
54890,87BRR3,Diesel,,,,,,,,,,,,,
54891,87BRR4,Diesel,,,,,,,,,,,,,
54893,87BRR6,Diesel,,,,,,,,,,,,,
54895,87BRR8,Diesel,,,,,,,,,,,,,
54905,87BRS1,Diesel,,,,,,,,,,,,,
54906,87BRS3,Diesel,,,,,,,,,,,,,
54907,87BRS4,Diesel,,,,,,,,,,,,,
54908,87BRS5,Diesel,,,,,,,,,,,,,
54909,87BRS6,Diesel,,,,,,,,,,,,,
54910,87BRS7,Diesel,,,,,,,,,,,,,
54911,87BRS8,Diesel,,,,,,,,,,,,,
54912,87BRS9,Elektriciteit,,,,,,,,,,,,,
54913,87BRS9,Waterstof,,,,,,,,,,,,,
54917,87BRT1,Diesel,,,,,,,,,,,,,
54918,87BRT2,Diesel,,,,,,,,,,,,,
54919,87BRT3,Diesel,,,,,,,,,,,,,
54920,87BRT5,Diesel,,,,,,,,,,,,,
54921,87BRT6,Diesel,,,,,,,,,,,,,
54922,87BRT8,Diesel,,,,,,,,,,,,,
54923,87BRT9,Diesel,,,,,,,,,,,,,
54928,87BRV1,Diesel,,,,,,,,,,,,,
54929,87BRV2,Diesel,,,,,,,,,,,,,
54931,87BRV5,Elektriciteit,,,,,,,,,,,,87.0,125.0
54932,87BRV6,Diesel,,,,,,,,,,,,,
54938,87BRX1,Diesel,,,,,,,,,,,,,
54939,87BRX2,Diesel,,,,,,,,,,,,,
54940,87BRX3,Diesel,,,,,,,,,,,,,
54941,87BRX4,Diesel,,,,,,,,,,,,,
54942,87BRX5,Diesel,,,,,,,,,,,,,
54943,87BRX7,Diesel,,,,,,,,,,,,,
54944,87BRX8,Diesel,,,,,,,,,,,,,
54948,87BRZ2,Diesel,,,,,,,,,,,,,
54949,87BRZ4,Diesel,,,,,,,,,,,,,
54950,87BRZ5,Diesel,,,,,,,,,,,,,
54952,87BRZ7,Diesel,,,,,,,,,,,,,
54954,87BRZ9,Diesel,,,,,,,,,,,,,
54959,87BSB3,Diesel,,,,,,,,,,,,,
54961,87BSB5,Diesel,,,,,,,,,,,,,
54963,87BSB7,Diesel,,,,,,,,,,,,,
54976,87BSF1,Diesel,,,,,,,,,,,,,
54977,87BSF2,Diesel,,,,,,,,,,,,,
54978,87BSF3,Diesel,,,,,,,,,,,,,
54979,87BSF4,Diesel,,,,,,,,,,,,,
54980,87BSF5,Diesel,,,,,,,,,,,,,
54981,87BSF6,Diesel,,,,,,,,,,,,,
54982,87BSF7,Diesel,,,,,,,,,,,,,
54983,87BSF8,Diesel,,,,,,,,,,,,,
54992,87BSG1,Diesel,,,,,,,,,,,,,
54993,87BSG2,Diesel,,,,,,,,,,,,,
54995,87BSG4,Diesel,,,,,,,,,,,,,
54996,87BSG5,Diesel,,,,,,,,,,,,,
54997,87BSG6,Diesel,,,,,,,,,,,,,
54998,87BSG8,Diesel,,,,,,,,,,,,,
55002,87BSH1,Diesel,,,,,,,,,,,,,
55003,87BSH3,Diesel,,,,,,,,,,,,,
55005,87BSH6,Diesel,,,,,,,,,,,,,
55006,87BSH7,Diesel,,,,,,,,,,,,,
55008,87BSH9,Diesel,,,,,,,,,,,,,
55019,87BSJ6,Diesel,,,,,,,,,,,,,
55021,87BSJ8,Diesel,,,,,,,,,,,,,
55090,87BSR6,Diesel,,,,,,,,,,,,,
73735,87MNGD,Benzine,,,,,,,,,,,,,
73802,87MNLL,Benzine,,,,,,,,,,,,,
73811,87MNNB,Benzine,,,,,,,,,,,,,
73814,87MNNG,Benzine,,,,,,,,,,,,,
73818,87MNNL,Benzine,,,,,,,,,,,,,
73820,87MNNP,Benzine,,,,,,,,,,,,,
73821,87MNNR,Benzine,,,,,,,,,,,,,
73825,87MNNX,Benzine,,,,,,,,,,,,,
73826,87MNNZ,Benzine,,,,,,,,,,,,,
73827,87MNPB,Benzine,,,,,,,,,,,,,
73831,87MNPH,Benzine,,,,,,,,,,,,,
73835,87MNPN,Benzine,,,,,,,,,,,,,
73837,87MNPR,Benzine,,,,,,,,,,,,,
73839,87MNPT,Benzine,,,,,,,,,,,,,
73845,87MNRF,Benzine,,,,,,,,,,,,,
73846,87MNRG,Benzine,,,,,,,,,,,,,
73847,87MNRH,Benzine,,,,,,,,,,,,,
73849,87MNRK,Benzine,,,,,,,,,,,,,
73850,87MNRL,Benzine,,,,,,,,,,,,,
73851,87MNRN,Benzine,,,,,,,,,,,,,
73855,87MNRT,Benzine,,,,,,,,,,,,,
73856,87MNRV,Benzine,,,,,,,,,,,,,
73858,87MNSF,Benzine,,,,,,,,,,,,,
73861,87MNSJ,Benzine,,,,,,,,,,,,,
73864,87MNSN,Benzine,,,,,,,,,,,,,
73865,87MNSP,Benzine,,,,,,,,,,,,,
73867,87MNST,Benzine,,,,,,,,,,,,,
73868,87MNSV,Benzine,,,,,,,,,,,,,
73869,87MNSX,Benzine,,,,,,,,,,,,,
73870,87MNSZ,Benzine,,,,,,,,,,,,,
73871,87MNTD,Benzine,,,,,,,,,,,,,
73872,87MNTF,Benzine,,,,,,,,,,,,,
73874,87MNTH,Benzine,,,,,,,,,,,,,
73876,87MNTK,Benzine,,,,,,,,,,,,,
73877,87MNTL,Benzine,,,,,,,,,,,,,
73880,87MNTR,Benzine,,,,,,,,,,,,,
73881,87MNTS,Benzine,,,,,,,,,,,,,
73883,87MNTV,Benzine,,,,,,,,,,,,,
73885,87MNTZ,Benzine,,,,,,,,,,,,,
73886,87MNVB,Benzine,,,,,,,,,,,,,
73888,87MNVF,Benzine,,,,,,,,,,,,,
73890,87MNVH,Benzine,,,,,,,,,,,,,
73892,87MNVK,Benzine,,,,,,,,,,,,,
73893,87MNVL,Benzine,,,,,,,,,,,,,
73894,87MNVN,Benzine,,,,,,,,,,,,,
73897,87MNVS,Benzine,,,,,,,,,,,,,
73899,87MNVV,Benzine,,,,,,,,,,,,,
73900,87MNVX,Benzine,,,,,,,,,,,,,
73905,87MNXH,Benzine,,,,,,,,,,,,,
73908,87MNXL,Benzine,,,,,,,,,,,,,
73909,87MNXN,Elektriciteit,,,,,,,,,,,,,
73910,87MNXP,Benzine,,,,,,,,,,,,,
73911,87MNXS,Benzine,,,,,,,,,,,,,
73913,87MNXV,Benzine,,,,,,,,,,,,,
73915,87MNXZ,Benzine,,,,,,,,,,,,,
73919,87MNZG,Benzine,,,,,,,,,,,,,
73923,87MNZL,Benzine,,,,,,,,,,,,,
73925,87MNZP,Benzine,,,,,,,,,,,,,
73926,87MNZR,Benzine,,,,,,,,,,,,,
73927,87MNZS,Benzine,,,,,,,,,,,,,
73928,87MNZT,Benzine,,,,,,,,,,,,,
73929,87MNZV,Benzine,,,,,,,,,,,,,
73934,87MPBD,Benzine,,,,,,,,,,,,,
73935,87MPBF,Benzine,,,,,,,,,,,,,
73937,87MPBH,Benzine,,,,,,,,,,,,,
73938,87MPBJ,Benzine,,,,,,,,,,,,,
73939,87MPBK,Benzine,,,,,,,,,,,,,
73940,87MPBL,Benzine,,,,,,,,,,,,,
73942,87MPBP,Benzine,,,,,,,,,,,,,
73945,87MPBT,Elektriciteit,,,,,,,,,,,,,
73948,87MPBZ,Benzine,,,,,,,,,,,,,
73951,87MPDF,Benzine,,,,,,,,,,,,,
73953,87MPDJ,Benzine,,,,,,,,,,,,,
73954,87MPDK,Benzine,,,,,,,,,,,,,
73955,87MPDL,Benzine,,,,,,,,,,,,,
73956,87MPDN,Benzine,,,,,,,,,,,,,
73957,87MPDP,Benzine,,,,,,,,,,,,,
73961,87MPDV,Benzine,,,,,,,,,,,,,
73962,87MPDX,Benzine,,,,,,,,,,,,,
73963,87MPDZ,Benzine,,,,,,,,,,,,,
73964,87MPFB,Benzine,,,,,,,,,,,,,
73966,87MPFF,Benzine,,,,,,,,,,,,,
73969,87MPFK,Benzine,,,,,,,,,,,,,
73972,87MPFP,Benzine,,,,,,,,,,,,,
73973,87MPFR,Benzine,,,,,,,,,,,,,
73974,87MPFS,Benzine,,,,,,,,,,,,,
73976,87MPFV,Benzine,,,,,,,,,,,,,
73977,87MPFX,Benzine,,,,,,,,,,,,,
73978,87MPFZ,Benzine,,,,,,,,,,,,,
73979,87MPGB,Benzine,,,,,,,,,,,,,
73980,87MPGD,Benzine,,,,,,,,,,,,,
73981,87MPGF,Benzine,,,,,,,,,,,,,
73984,87MPGJ,Benzine,,,,,,,,,,,,,
73989,87MPGR,Benzine,,,,,,,,,,,,,
73992,87MPGV,Benzine,,,,,,,,,,,,,
73995,87MPHB,Benzine,,,,,,,,,,,,,
73996,87MPHD,Benzine,,,,,,,,,,,,,
73997,87MPHF,Benzine,,,,,,,,,,,,,
74000,87MPHJ,Benzine,,,,,,,,,,,,,
74003,87MPHN,Benzine,,,,,,,,,,,,,
74004,87MPHP,Benzine,,,,,,,,,,,,,
74005,87MPHR,Benzine,,,,,,,,,,,,,
74006,87MPHS,Benzine,,,,,,,,,,,,,
74010,87MPHZ,Benzine,,,,,,,,,,,,,
74012,87MPJD,Benzine,,,,,,,,,,,,,
74013,87MPJF,Benzine,,,,,,,,,,,,,
74015,87MPJH,Benzine,,,,,,,,,,,,,
74016,87MPJJ,Benzine,,,,,,,,,,,,,
74018,87MPJL,Benzine,,,,,,,,,,,,,
74019,87MPJN,Benzine,,,,,,,,,,,,,
74023,87MPJT,Benzine,,,,,,,,,,,,,
74024,87MPJV,Benzine,,,,,,,,,,,,,
74027,87MPKB,Benzine,,,,,,,,,,,,,
74032,87MPKJ,Benzine,,,,,,,,,,,,,
74037,87MPKR,Benzine,,,,,,,,,,,,,
74040,87MPKV,Benzine,,,,,,,,,,,,,
74042,87MPKZ,Benzine,,,,,,,,,,,,,
74045,87MPLF,Benzine,,,,,,,,,,,,,
74049,87MPLK,Benzine,,,,,,,,,,,,,
74050,87MPLL,Benzine,,,,,,,,,,,,,
74054,87MPLS,Benzine,,,,,,,,,,,,,
74056,87MPLV,Benzine,,,,,,,,,,,,,
74057,87MPLX,Benzine,,,,,,,,,,,,,
74060,87MPNF,Benzine,,,,,,,,,,,,,
74062,87MPNH,Benzine,,,,,,,,,,,,,
74064,87MPNL,Benzine,,,,,,,,,,,,,
74065,87MPNN,Benzine,,,,,,,,,,,,,
74066,87MPNP,Benzine,,,,,,,,,,,,,
74070,87MPNV,Benzine,,,,,,,,,,,,,
74073,87MPPB,Benzine,,,,,,,,,,,,,
74077,87MPPH,Benzine,,,,,,,,,,,,,
74078,87MPPJ,Benzine,,,,,,,,,,,,,
74079,87MPPK,Benzine,,,,,,,,,,,,,
74080,87MPPL,Benzine,,,,,,,,,,,,,
74081,87MPPN,Elektriciteit,,,,,,,,,,,,,
74082,87MPPP,Benzine,,,,,,,,,,,,,
74083,87MPPR,Benzine,,,,,,,,,,,,,
74084,87MPPS,Benzine,,,,,,,,,,,,,
74087,87MPPX,Benzine,,,,,,,,,,,,,
74091,87MPRF,Benzine,,,,,,,,,,,,,
74095,87MPRL,Benzine,,,,,,,,,,,,,
74102,87MPRX,Benzine,,,,,,,,,,,,,
74107,87MPSJ,Benzine,,,,,,,,,,,,,
74108,87MPSK,Benzine,,,,,,,,,,,,,
74113,87MPSX,Benzine,,,,,,,,,,,,,
74116,87MPTD,Benzine,,,,,,,,,,,,,
74119,87MPTH,Benzine,,,,,,,,,,,,,
74126,87MPTS,Benzine,,,,,,,,,,,,,
74130,87MPTZ,Benzine,,,,,,,,,,,,,
74131,87MPVB,Benzine,,,,,,,,,,,,,
74132,87MPVD,Benzine,,,,,,,,,,,,,
74133,87MPVF,Benzine,,,,,,,,,,,,,
74135,87MPVH,Benzine,,,,,,,,,,,,,
74159,87MPZB,Benzine,,,,,,,,,,,,,
74169,87MPZS,Benzine,,,,,,,,,,,,,
74233,87MRHD,Benzine,,,,,,,,,,,,,
74264,87MRKH,Benzine,,,,,,,,,,,,,
74280,87MRLN,Benzine,,,,,,,,,,,,,
74319,87MRRF,Benzine,,,,,,,,,,,,,
74362,87MRVL,Benzine,,,,,,,,,,,,,
74373,87MRXG,Benzine,,,,,,,,,,,,,
104704,88BNX5,Diesel,,,,,,,,,,,,,
104795,88BPJ6,Diesel,,,,,,,,,,,,,
104870,88BPT1,Elektriciteit,,,,,,,,,,,,,205.0
104889,88BPV6,Elektriciteit,,,,,,,,,,,,123.0,270.0
104910,88BPZ5,Diesel,,,,,,,,,,,,,
104921,88BRB4,Diesel,,,,,,,,,,,,,
104929,88BRD2,Diesel,,,,,,,,,,,,,
104934,88BRD8,Diesel,,,,,,,,,,,,,
104935,88BRD9,Diesel,,,,,,,,,,,,,
104940,88BRF1,Diesel,,,,,,,,,,,,,
104941,88BRF2,Diesel,,,,,,,,,,,,,
104942,88BRF3,Diesel,,,,,,,,,,,,,
104943,88BRF4,Diesel,,,,,,,,,,,,,
104945,88BRF6,Diesel,,,,,,,,,,,,,
104947,88BRF8,Diesel,,,,,,,,,,,,,
104948,88BRF9,Elektriciteit,,,,,,,,,,,,,200.0
104956,88BRG1,Diesel,,,,,,,,,,,,,
104957,88BRG2,Diesel,,,,,,,,,,,,,
104959,88BRG4,Diesel,,,,,,,,,,,,,
104960,88BRG5,Diesel,,,,,,,,,,,,,
104961,88BRG6,Diesel,,,,,,,,,,,,,
104963,88BRG8,Diesel,,,,,,,,,,,,,
104972,88BRH3,Diesel,,,,,,,,,,,,,
104973,88BRH5,Diesel,,,,,,,,,,,,,
104974,88BRH6,Diesel,,,,,,,,,,,,,
104975,88BRH7,Diesel,,,,,,,,,,,,,
104976,88BRH8,Diesel,,,,,,,,,,,,,
104982,88BRJ3,Diesel,,,,,,,,,,,,,
104983,88BRJ4,Diesel,,,,,,,,,,,,,
104984,88BRJ5,Diesel,,,,,,,,,,,,,
104986,88BRJ8,Elektriciteit,,,,,,,,,,,,,160.0
104987,88BRJ8,Waterstof,,,,,,,,,,,,,
104992,88BRK1,Diesel,,,,,,,,,,,,,
104993,88BRK2,Diesel,,,,,,,,,,,,,
104994,88BRK4,Diesel,,,,,,,,,,,,,
104995,88BRK6,Diesel,,,,,,,,,,,,,
104996,88BRK7,Diesel,,,,,,,,,,,,,
104998,88BRK9,Diesel,,,,,,,,,,,,,
105001,88BRL1,Diesel,,,,,,,,,,,,,
105002,88BRL2,Diesel,,,,,,,,,,,,,
105003,88BRL3,Diesel,,,,,,,,,,,,,
105004,88BRL4,Diesel,,,,,,,,,,,,,
105005,88BRL6,Diesel,,,,,,,,,,,,,
105006,88BRL7,Diesel,,,,,,,,,,,,,
105008,88BRL9,Diesel,,,,,,,,,,,,,
105015,88BRN1,Diesel,,,,,,,,,,,,,
105016,88BRN2,Diesel,,,,,,,,,,,,,
105017,88BRN4,Diesel,,,,,,,,,,,,,
105018,88BRN5,Diesel,,,,,,,,,,,,,
105019,88BRN6,Diesel,,,,,,,,,,,,,
105020,88BRN8,Diesel,,,,,,,,,,,,,
105021,88BRN9,Diesel,,,,,,,,,,,,,
105026,88BRP1,Diesel,,,,,,,,,,,,,
105027,88BRP2,Diesel,,,,,,,,,,,,,
105028,88BRP3,Diesel,,,,,,,,,,,,,
105029,88BRP4,Diesel,,,,,,,,,,,,,
105030,88BRP5,Diesel,,,,,,,,,,,,,
105031,88BRP6,LNG,,,,,,,,,,,,,
105032,88BRP6,Diesel,,,,,,,,,,,,,
105033,88BRP7,LNG,,,,,,,,,,,,,
105035,88BRP9,Diesel,,,,,,,,,,,,,
105039,88BRR1,Diesel,,,,,,,,,,,,,
105040,88BRR2,Diesel,,,,,,,,,,,,,
105041,88BRR3,Diesel,,,,,,,,,,,,,
105044,88BRR7,Diesel,,,,,,,,,,,,,
105045,88BRR8,Diesel,,,,,,,,,,,,,
105046,88BRR9,Diesel,,,,,,,,,,,,,
105050,88BRS3,Diesel,,,,,,,,,,,,,
105051,88BRS4,Diesel,,,,,,,,,,,,,
105052,88BRS5,Diesel,,,,,,,,,,,,,
105053,88BRS6,Diesel,,,,,,,,,,,,,
105054,88BRS7,Diesel,,,,,,,,,,,,,
105055,88BRS8,LNG,,,,,,,,,,,,,
105063,88BRT1,Diesel,,,,,,,,,,,,,
105064,88BRT2,Diesel,,,,,,,,,,,,,
105065,88BRT3,Diesel,,,,,,,,,,,,,
105066,88BRT4,Diesel,,,,,,,,,,,,,
105067,88BRT5,Diesel,,,,,,,,,,,,,
105068,88BRT6,Diesel,,,,,,,,,,,,,
105069,88BRT7,Diesel,,,,,,,,,,,,,
105071,88BRT9,Diesel,,,,,,,,,,,,,
105078,88BRV2,Diesel,,,,,,,,,,,,,
105080,88BRV5,Elektriciteit,,,,,,,,,,,,87.0,125.0
105081,88BRV7,Diesel,,,,,,,,,,,,,
105083,88BRV9,Diesel,,,,,,,,,,,,,
105088,88BRX2,Diesel,,,,,,,,,,,,,
105089,88BRX4,Diesel,,,,,,,,,,,,,
105091,88BRX6,Diesel,,,,,,,,,,,,,
105092,88BRX7,Diesel,,,,,,,,,,,,,
105093,88BRX8,Diesel,,,,,,,,,,,,,
105098,88BRZ2,Diesel,,,,,,,,,,,,,
105100,88BRZ4,Diesel,,,,,,,,,,,,,
105101,88BRZ5,Diesel,,,,,,,,,,,,,
105102,88BRZ6,Diesel,,,,,,,,,,,,,
105104,88BRZ8,Diesel,,,,,,,,,,,,,
105105,88BRZ9,Diesel,,,,,,,,,,,,,
105110,88BSB2,Diesel,,,,,,,,,,,,,
105111,88BSB3,Diesel,,,,,,,,,,,,,
105113,88BSB5,Diesel,,,,,,,,,,,,,
105114,88BSB6,Diesel,,,,,,,,,,,,,
105115,88BSB7,Diesel,,,,,,,,,,,,,
105116,88BSB8,Elektriciteit,,,,,,,,,,,,,400.0
105134,88BSF2,Diesel,,,,,,,,,,,,,
105135,88BSF3,Diesel,,,,,,,,,,,,,
105136,88BSF4,Diesel,,,,,,,,,,,,,
105137,88BSF5,LNG,,,,,,,,,,,,,
105138,88BSF5,Diesel,,,,,,,,,,,,,
105139,88BSF7,Diesel,,,,,,,,,,,,,
105140,88BSF8,Diesel,,,,,,,,,,,,,
105141,88BSF9,Diesel,,,,,,,,,,,,,
105146,88BSG1,Diesel,,,,,,,,,,,,,
105148,88BSG4,Diesel,,,,,,,,,,,,,
105149,88BSG5,Diesel,,,,,,,,,,,,,
105152,88BSG9,Diesel,,,,,,,,,,,,,
105158,88BSH3,Diesel,,,,,,,,,,,,,
105159,88BSH4,Diesel,,,,,,,,,,,,,
105162,88BSH9,Diesel,,,,,,,,,,,,,
105171,88BSJ6,Diesel,,,,,,,,,,,,,
123704,88MLRR,Benzine,,,,,,,,,,,,,
123822,88MNFK,Benzine,,,,,,,,,,,,,
123898,88MNLJ,Benzine,,,,,,,,,,,,,
123916,88MNNN,Benzine,,,,,,,,,,,,,
123921,88MNNX,Benzine,,,,,,,,,,,,,
123922,88MNNZ,Benzine,,,,,,,,,,,,,
123923,88MNPB,Benzine,,,,,,,,,,,,,
123931,88MNPN,Benzine,,,,,,,,,,,,,
123933,88MNPR,Elektriciteit,,,,,,,,,,,,,
123935,88MNPT,Benzine,,,,,,,,,,,,,
123941,88MNRF,Benzine,,,,,,,,,,,,,
123942,88MNRH,Benzine,,,,,,,,,,,,,
123944,88MNRK,Benzine,,,,,,,,,,,,,
123945,88MNRL,Benzine,,,,,,,,,,,,,
123946,88MNRN,Benzine,,,,,,,,,,,,,
123952,88MNRX,Benzine,,,,,,,,,,,,,
123954,88MNSF,Benzine,,,,,,,,,,,,,
123959,88MNSN,Benzine,,,,,,,,,,,,,
123962,88MNST,Benzine,,2.2,52.0,,,,,,,,,,
123963,88MNSV,Benzine,,,,,,,,,,,,,
123964,88MNSX,Benzine,,,,,,,,,,,,,
123965,88MNSZ,Benzine,,,,,,,,,,,,,
123967,88MNTD,Benzine,,,,,,,,,,,,,
123968,88MNTF,Benzine,,,,,,,,,,,,,
123970,88MNTH,Benzine,,,,,,,,,,,,,
123971,88MNTJ,Benzine,,,,,,,,,,,,,
123972,88MNTK,Benzine,,,,,,,,,,,,,
123973,88MNTL,Benzine,,,,,,,,,,,,,
123976,88MNTR,Benzine,,,,,,,,,,,,,
123977,88MNTS,Benzine,,,,,,,,,,,,,
123979,88MNTV,Benzine,,,,,,,,,,,,,
123981,88MNTZ,Benzine,,,,,,,,,,,,,
123982,88MNVB,Benzine,,,,,,,,,,,,,
123984,88MNVF,Benzine,,,,,,,,,,,,,
123986,88MNVH,Benzine,,,,,,,,,,,,,
123988,88MNVK,Benzine,,,,,,,,,,,,,
123989,88MNVL,Benzine,,,,,,,,,,,,,
123990,88MNVN,Benzine,,,,,,,,,,,,,
123992,88MNVS,Benzine,,,,,,,,,,,,,
123994,88MNVV,Benzine,,,,,,,,,,,,,
123995,88MNVX,Benzine,,,,,,,,,,,,,
123996,88MNVZ,Benzine,,,,,,,,,,,,,
124001,88MNXH,Benzine,,,,,,,,,,,,,
124003,88MNXL,Benzine,,,,,,,,,,,,,
124004,88MNXN,Benzine,,,,,,,,,,,,,
124007,88MNXS,Benzine,,,,,,,,,,,,,
124009,88MNXV,Benzine,,,,,,,,,,,,,
124016,88MNZK,Benzine,,,,,,,,,,,,,
124017,88MNZL,Benzine,,,,,,,,,,,,,
124018,88MNZN,Benzine,,,,,,,,,,,,,
124019,88MNZP,Benzine,,,,,,,,,,,,,
124020,88MNZR,Benzine,,,,,,,,,,,,,
124021,88MNZS,Benzine,,,,,,,,,,,,,
124022,88MNZT,Benzine,,,,,,,,,,,,,
124023,88MNZV,Benzine,,,,,,,,,,,,,
124027,88MPBD,Benzine,,,,,,,,,,,,,
124030,88MPBH,Benzine,,,,,,,,,,,,,
124031,88MPBJ,Benzine,,,,,,,,,,,,,
124032,88MPBK,Benzine,,,,,,,,,,,,,
124033,88MPBL,Benzine,,,,,,,,,,,,,
124034,88MPBN,Benzine,,,,,,,,,,,,,
124038,88MPBT,Benzine,,,,,,,,,,,,,
124043,88MPDF,Benzine,,,,,,,,,,,,,
124046,88MPDJ,Benzine,,,,,,,,,,,,,
124047,88MPDK,Benzine,,,,,,,,,,,,,
124048,88MPDL,Benzine,,,,,,,,,,,,,
124049,88MPDN,Benzine,,,,,,,,,,,,,
124050,88MPDP,Elektriciteit,,,,,,,,,,,,,
124054,88MPDV,Benzine,,,,,,,,,,,,,
124055,88MPDX,Benzine,,,,,,,,,,,,,
124056,88MPDZ,Benzine,,,,,,,,,,,,,
124057,88MPFB,Benzine,,,,,,,,,,,,,
124059,88MPFF,Benzine,,,,,,,,,,,,,
124061,88MPFH,Benzine,,,,,,,,,,,,,
124062,88MPFJ,Benzine,,,,,,,,,,,,,
124063,88MPFK,Benzine,,,,,,,,,,,,,
124065,88MPFN,Benzine,,,,,,,,,,,,,
124066,88MPFP,Benzine,,,,,,,,,,,,,
124067,88MPFR,Benzine,,,,,,,,,,,,,
124068,88MPFS,Benzine,,,,,,,,,,,,,
124070,88MPFV,Benzine,,,,,,,,,,,,,
124071,88MPFX,Benzine,,,,,,,,,,,,,
124072,88MPFZ,Benzine,,,,,,,,,,,,,
124073,88MPGB,Benzine,,,,,,,,,,,,,
124074,88MPGD,Benzine,,,,,,,,,,,,,
124075,88MPGF,Benzine,,,,,,,,,,,,,
124078,88MPGJ,Benzine,,,,,,,,,,,,,
124079,88MPGK,Benzine,,,,,,,,,,,,,
124083,88MPGR,Benzine,,,,,,,,,,,,,
124084,88MPGS,Benzine,,,,,,,,,,,,,
124086,88MPGV,Benzine,,,,,,,,,,,,,
124089,88MPHB,Benzine,,,,,,,,,,,,,
124090,88MPHD,Benzine,,,,,,,,,,,,,
124091,88MPHF,Benzine,,,,,,,,,,,,,
124094,88MPHJ,Benzine,,,,,,,,,,,,,
124096,88MPHL,Benzine,,,,,,,,,,,,,
124097,88MPHN,Benzine,,,,,,,,,,,,,
124098,88MPHP,Benzine,,,,,,,,,,,,,
124099,88MPHR,Benzine,,,,,,,,,,,,,
124100,88MPHS,Benzine,,,,,,,,,,,,,
124104,88MPHZ,Benzine,,,,,,,,,,,,,
124106,88MPJD,Benzine,,,,,,,,,,,,,
124107,88MPJF,Benzine,,,,,,,,,,,,,
124108,88MPJG,Benzine,,,,,,,,,,,,,
124109,88MPJH,Benzine,,,,,,,,,,,,,
124112,88MPJL,Benzine,,,,,,,,,,,,,
124113,88MPJN,Benzine,,,,,,,,,,,,,
124117,88MPJT,Benzine,,,,,,,,,,,,,
124121,88MPKB,Benzine,,,,,,,,,,,,,
124122,88MPKD,Benzine,,,,,,,,,,,,,
124123,88MPKF,Benzine,,,,,,,,,,,,,
124126,88MPKJ,Benzine,,,,,,,,,,,,,
124129,88MPKN,Benzine,,,,,,,,,,,,,
124131,88MPKR,Benzine,,,,,,,,,,,,,
124134,88MPKV,Benzine,,,,,,,,,,,,,
124135,88MPKX,Benzine,,,,,,,,,,,,,
124138,88MPLF,Benzine,,,,,,,,,,,,,
124142,88MPLL,Benzine,,,,,,,,,,,,,
124148,88MPLV,Benzine,,,,,,,,,,,,,
124152,88MPND,Benzine,,,,,,,,,,,,,
124153,88MPNF,Benzine,,,,,,,,,,,,,
124154,88MPNG,Benzine,,,,,,,,,,,,,
124155,88MPNH,Benzine,,,,,,,,,,,,,
124156,88MPNJ,Benzine,,,,,,,,,,,,,
124158,88MPNL,Benzine,,,,,,,,,,,,,
124159,88MPNN,Benzine,,,,,,,,,,,,,
124160,88MPNP,Benzine,,,,,,,,,,,,,
124162,88MPNS,Benzine,,,,,,,,,,,,,
124164,88MPNV,Benzine,,,,,,,,,,,,,
124165,88MPNX,Benzine,,,,,,,,,,,,,
124167,88MPPB,Benzine,,,,,,,,,,,,,
