,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
192527,99MPBD,Benzine,,,,,,,,,,,,,
192528,99MPBF,Benzine,,,,,,,,,,,,,
192529,99MPBG,Benzine,,,,,,,,,,,,,
192531,99MPBJ,Benzine,,,,,,,,,,,,,
192534,99MPBN,Benzine,,,,,,,,,,,,,
192536,99MPBR,Benzine,,,,,,,,,,,,,
192542,99MPDB,Benzine,,,,,,,,,,,,,
192544,99MPDF,Benzine,,,,,,,,,,,,,
192545,99MPDG,Benzine,,,,,,,,,,,,,
192547,99MPDJ,Benzine,,,,,,,,,,,,,
192553,99MPDS,Benzine,,,,,,,,,,,,,
192557,99MPDZ,Benzine,,,,,,,,,,,,,
192558,99MPFB,Benzine,,,,,,,,,,,,,
192560,99MPFF,Benzine,,,,,,,,,,,,,
192561,99MPFG,Benzine,,,,,,,,,,,,,
192563,99MPFJ,Benzine,,,,,,,,,,,,,
192565,99MPFL,Benzine,,,,,,,,,,,,,
192566,99MPFN,Benzine,,,,,,,,,,,,,
192568,99MPFR,Benzine,,,,,,,,,,,,,
192572,99MPFX,Benzine,,,,,,,,,,,,,
192574,99MPGB,Benzine,,,,,,,,,,,,,
192575,99MPGD,Benzine,,,,,,,,,,,,,
192576,99MPGF,Benzine,,,,,,,,,,,,,
192585,99MPGS,Benzine,,,,,,,,,,,,,
192586,99MPGT,Benzine,,,,,,,,,,,,,
192587,99MPGV,Benzine,,,,,,,,,,,,,
192590,99MPHB,Benzine,,,,,,,,,,,,,
192591,99MPHD,Benzine,,,,,,,,,,,,,
192592,99MPHF,Benzine,,,,,,,,,,,,,
192594,99MPHH,Benzine,,,,,,,,,,,,,
192597,99MPHL,Benzine,,,,,,,,,,,,,
192599,99MPHP,Benzine,,,,,,,,,,,,,
192600,99MPHR,Benzine,,,,,,,,,,,,,
192601,99MPHS,Benzine,,,,,,,,,,,,,
192602,99MPHT,Benzine,,,,,,,,,,,,,
192604,99MPHX,Benzine,,,,,,,,,,,,,
192606,99MPJB,Benzine,,,,,,,,,,,,,
192609,99MPJG,Benzine,,,,,,,,,,,,,
192613,99MPJL,Benzine,,,,,,,,,,,,,
192614,99MPJN,Benzine,,,,,,,,,,,,,
192616,99MPJR,Benzine,,,,,,,,,,,,,
192618,99MPJT,Benzine,,,,,,,,,,,,,
192619,99MPJV,Benzine,,,,,,,,,,,,,
192621,99MPJZ,Benzine,,,,,,,,,,,,,
192623,99MPKD,Benzine,,,,,,,,,,,,,
192628,99MPKK,Benzine,,,,,,,,,,,,,
192629,99MPKL,Benzine,,,,,,,,,,,,,
192633,99MPKS,Benzine,,,,,,,,,,,,,
192634,99MPKT,Benzine,,,,,,,,,,,,,
192637,99MPKZ,Benzine,,,,,,,,,,,,,
192639,99MPLD,Benzine,,,,,,,,,,,,,
192642,99MPLH,Benzine,,,,,,,,,,,,,
192645,99MPLL,Benzine,,,,,,,,,,,,,
192648,99MPLR,Benzine,,,,,,,,,,,,,
192650,99MPLT,Benzine,,,,,,,,,,,,,
192653,99MPLZ,Benzine,,,,,,,,,,,,,
192654,99MPNB,Benzine,,,,,,,,,,,,,
192656,99MPNF,Benzine,,,,,,,,,,,,,
192657,99MPNH,Benzine,,,,,,,,,,,,,
192664,99MPNS,Benzine,,,,,,,,,,,,,
192666,99MPNV,Benzine,,,,,,,,,,,,,
192667,99MPNX,Benzine,,,,,,,,,,,,,
192670,99MPPD,Benzine,,,,,,,,,,,,,
192672,99MPPG,Benzine,,,,,,,,,,,,,
192676,99MPPL,Benzine,,,,,,,,,,,,,
192681,99MPPT,Benzine,,,,,,,,,,,,,
192683,99MPPX,Benzine,,,,,,,,,,,,,
192684,99MPPZ,Benzine,,,,,,,,,,,,,
192685,99MPRB,Benzine,,,,,,,,,,,,,
192689,99MPRH,Benzine,,,,,,,,,,,,,
192690,99MPRJ,Benzine,,,,,,,,,,,,,
192692,99MPRL,Benzine,,,,,,,,,,,,,
192696,99MPRS,Benzine,,,,,,,,,,,,,
192698,99MPRV,Benzine,,,,,,,,,,,,,
192699,99MPRX,Benzine,,,,,,,,,,,,,
192700,99MPRZ,Benzine,,,,,,,,,,,,,
192701,99MPSB,Benzine,,,,,,,,,,,,,
192702,99MPSF,Benzine,,,,,,,,,,,,,
192703,99MPSG,Benzine,,,,,,,,,,,,,
192704,99MPSH,Benzine,,,,,,,,,,,,,
192708,99MPSN,Benzine,,,,,,,,,,,,,
192711,99MPST,Benzine,,,,,,,,,,,,,
192712,99MPSV,Benzine,,,,,,,,,,,,,
192717,99MPTF,Benzine,,,,,,,,,,,,,
192723,99MPTR,Benzine,,,,,,,,,,,,,
192725,99MPTT,Benzine,,,,,,,,,,,,,
192726,99MPTV,Benzine,,,,,,,,,,,,,
192727,99MPTX,Benzine,,,,,,,,,,,,,
192734,99MPVJ,Benzine,,,,,,,,,,,,,
192800,99MRDR,Benzine,,,,,,,,,,,,,
192808,99MRFH,Benzine,,,,,,,,,,,,,
192837,99MRHD,Benzine,,,,,,,,,,,,,
192896,99MRNK,Benzine,,,,,,,,,,,,,
192955,99MRTR,Benzine,,,,,,,,,,,,,
91099,BH0051,Diesel,,,186.0,,,,,,,,,,
235399,D546ZZ,Elektriciteit,,,,,,,,,,,,,
206622,DJV26X,Elektriciteit,,,,,,,,,,,,,
233794,DKR39N,Elektriciteit,,,,,,,,,,,,,
266634,DLK56X,Benzine,,,,,,,,,,,,,
278111,DLX57L,Benzine,,2.6,57.0,,,,,,,,,,
298328,DND45H,Benzine,,,,,,,,,,,,,
298388,DND49H,Benzine,,,,,,,,,,,,,
2178,DNH06R,Benzine,,,,,,,,,,,,,
2819,DNH50V,Benzine,,,,,,,,,,,,,
8590,DNN50K,Benzine,,2.6,57.0,,,,,,,,,,
10190,DNP62L,Benzine,,,,,,,,,,,,,
10398,DNP76T,Benzine,,,,,,,,,,,,,
11284,DNR39S,Benzine,,2.6,57.0,,,,,,,,,,
14479,DNT76D,Benzine,,,,,,,,,,,,,
17168,DNX65R,Benzine,,,,,,,,,,,,,
17552,DNX94D,Benzine,,,,,,,,,,,,,
17679,DNZ01V,Benzine,,,,,,,,,,,,,
17703,DNZ03V,Benzine,,,,,,,,,,,,,
17729,DNZ05V,Benzine,,,,,,,,,,,,,
17773,DNZ09N,Benzine,,,,,,,,,,,,,
18412,DNZ58X,Elektriciteit,,,,,,,,,,,,,
18571,DNZ71F,Benzine,,,,,,,,,,,,,
18756,DNZ84T,Benzine,,,,,,,,,,,,,
18931,DNZ97X,Benzine,,,,,,,,,,,,,
28221,DPB23F,Elektriciteit,,,,,,,,,,,,,
29501,DPD18F,Benzine,,,,,,,,,,,,,
29697,DPD31Z,Benzine,,,,,,,,,,,,,
29767,DPD37H,Elektriciteit,,,,,,,,,,,,,
29798,DPD39T,Elektriciteit,,,,,,,,,,,,,
30258,DPD73H,Elektriciteit,,,,,,,,,,,,,
30345,DPD79S,Benzine,,,,,,,,,,,,,
30367,DPD81J,Benzine,,,,,,,,,,,,,
30579,DPD96T,Benzine,,,,,,,,,,,,,
30802,DPF12N,Benzine,,3.6,82.0,,,,,,,,,,
30890,DPF18L,Benzine,,,,,,,,,,,,,
31217,DPF42D,Benzine,,,,,,,,,,,,,
31236,DPF43X,Benzine,,3.6,82.0,,,,,,,,,,
31397,DPF55L,Benzine,,,,,,,,,,,,,
31533,DPF65N,Benzine,,2.6,57.0,,,,,,,,,,
31633,DPF72J,Elektriciteit,,,,,,,,,,,,,
31667,DPF74P,Elektriciteit,,,,,,,,,,,,,
31671,DPF74X,Benzine,,,,,,,,,,,,,
31684,DPF75X,Benzine,,,,,,,,,,,,,
31995,DPF97Z,Benzine,,3.6,82.0,,,,,,,,,,
32179,DPG09L,Elektriciteit,,,,,,,,,,,,,
32469,DPG30F,Benzine,,,,,,,,,,,,,
32529,DPG34L,Benzine,,3.14,76.0,,,,,,,,,,
32553,DPG36D,Benzine,,,,,,,,,,,,,
32554,DPG36F,Benzine,,,,,,,,,,,,,
32623,DPG41H,Benzine,,,,,,,,,,,,,
32767,DPG51J,Benzine,,,,,,,,,,,,,
32809,DPG54H,Benzine,,,,,,,,,,,,,
32945,DPG63P,Benzine,,,,,,,,,,,,,
33370,DPG91R,Benzine,,3.6,82.0,,,,,,,,,,
33554,DPH03L,Elektriciteit,,,,,,,,,,,,,
33567,DPH04H,Benzine,,2.6,57.0,,,,,,,,,,
33581,DPH05H,Benzine,,2.6,57.0,,,,,,,,,,
33737,DPH15V,Benzine,,3.6,82.0,,,,,,,,,,
33745,DPH16K,Benzine,,,,,,,,,,,,,
33785,DPH19B,Benzine,,3.6,82.0,,,,,,,,,,
33915,DPH27N,Elektriciteit,,,,,,,,,,,,,
34267,DPH51J,Benzine,,3.6,82.0,,,,,,,,,,
34279,DPH52D,Elektriciteit,,,,,,,,,,,,,
34283,DPH52J,Benzine,,3.6,82.0,,,,,,,,,,
34573,DPH71P,Benzine,,3.6,82.0,,,,,,,,,,
34869,DPH91R,Benzine,,2.6,57.0,,,,,,,,,,
34891,DPH93B,Benzine,,,,,,,,,,,,,
35057,DPJ03D,Benzine,,2.6,57.0,,,,,,,,,,
35686,DPJ46K,Benzine,,,,,,,,,,,,,
35732,DPJ49K,Benzine,,,,,,,,,,,,,
36153,DPJ78F,Benzine,,2.6,57.0,,,,,,,,,,
36285,DPJ87K,Elektriciteit,,,,,,,,,,,,,
36623,DPK09H,Elektriciteit,,,,,,,,,,,,,
36746,DPK17L,Benzine,,3.6,82.0,,,,,,,,,,
36816,DPK22K,Elektriciteit,,,,,,,,,,,,,
37021,DPK36G,Benzine,,,,,,,,,,,,,
37145,DPK45G,Benzine,,,,,,,,,,,,,
37511,DPK70G,Benzine,,,,,,,,,,,,,
37691,DPK82H,Benzine,,2.6,57.0,,,,,,,,,,
37808,DPK90B,Benzine,,,,,,,,,,,,,
37824,DPK91G,Elektriciteit,,,,,,,,,,,,,
37886,DPK95H,Benzine,,3.14,76.0,,,,,,,,,,
38881,DPL62Z,Benzine,,,,,,,,,,,,,
39177,DPL82R,Benzine,,,,,,,,,,,,,
39347,DPL94D,Benzine,,2.9,65.0,,,,,,,,,,
39492,DPN02P,Benzine,,,,,,,,,,,,,
39594,DPN09N,Benzine,,,,,,,,,,,,,
39616,DPN11F,Benzine,,,,,,,,,,,,,
39665,DPN14J,Benzine,,,,,,,,,,,,,
39939,DPN32R,Benzine,,,,,,,,,,,,,
39995,DPN36R,Benzine,,,,,,,,,,,,,
40406,DPN64R,Benzine,,,,,,,,,,,,,
40511,DPN72B,Elektriciteit,,,,,,,,,,,,,
40661,DPN82B,Elektriciteit,,,,,,,,,,,,,
41206,DPP17G,Elektriciteit,,,,,,,,,,,,,
41272,DPP21P,Benzine,,,,,,,,,,,,,
41293,DPP22Z,Benzine,,,,,,,,,,,,,
41446,DPP33F,Benzine,,2.6,57.0,,,,,,,,,,
41607,DPP44B,Benzine,,3.6,82.0,,,,,,,,,,
41677,DPP48S,Benzine,,,,,,,,,,,,,
41856,DPP60N,Benzine,,,,,,,,,,,,,
41944,DPP66J,Elektriciteit,,,,,,,,,,,,,
42027,DPP71V,Benzine,,3.6,82.0,,,,,,,,,,
42140,DPP79Z,Benzine,,,,,,,,,,,,,
42182,DPP82Z,Benzine,,,,,,,,,,,,,
42358,DPP95F,Benzine,,,,,,,,,,,,,
42525,DPR04G,Benzine,,,,,,,,,,,,,
42612,DPR09V,Benzine,,,,,,,,,,,,,
42659,DPR12V,Benzine,,,,,,,,,,,,,
42891,DPR28P,Benzine,,,,,,,,,,,,,
43013,DPR36P,Benzine,,,,,,,,,,,,,
43152,DPR45S,Elektriciteit,,,,,,,,,,,,,
43191,DPR48J,Benzine,,,,,,,,,,,,,
43424,DPR64H,Benzine,,,,,,,,,,,,,
43523,DPR71L,Benzine,,3.0,67.0,,,,,,,,,,
43582,DPR75V,Benzine,,2.7,59.0,,,,,,,,,,
43587,DPR76G,Benzine,,,,,,,,,,,,,
43777,DPR88X,Benzine,,2.7,59.0,,,,,,,,,,
43914,DPR98G,Benzine,,3.6,82.0,,,,,,,,,,
44061,DPS07X,Benzine,,2.3,53.0,,,,,,,,,,
44062,DPS07Z,Benzine,,,,,,,,,,,,,
44066,DPS08J,Benzine,,2.9,65.0,,,,,,,,,,
44101,DPS10X,Benzine,,3.0,70.0,,,,,,,,,,
44208,DPS18X,Benzine,,2.3,53.0,,,,,,,,,,
44247,DPS21Z,Benzine,,,,,,,,,,,,,
44272,DPS23Z,Benzine,,,,,,,,,,,,,
44454,DPS37T,Benzine,,,,,,,,,,,,,
44724,DPS58T,Benzine,,,,,,,,,,,,,
44837,DPS67T,Benzine,,,,,,,,,,,,,
44932,DPS74X,Benzine,,3.0,70.0,,,,,,,,,,
45105,DPS88P,Elektriciteit,,,,,,,,,,,,,
45357,DPT06J,Benzine,,2.7,59.0,,,,,,,,,,
45530,DPT17R,Benzine,,,,,,,,,,,,,
45581,DPT21B,Benzine,,,,,,,,,,,,,
45720,DPT30J,Benzine,,,,,,,,,,,,,
45766,DPT33H,Benzine,,2.7,59.0,,,,,,,,,,
45826,DPT37J,Benzine,,,,,,,,,,,,,
45840,DPT38G,Benzine,,2.7,59.0,,,,,,,,,,
46057,DPT53G,Benzine,,2.4,53.0,,,,,,,,,,
46109,DPT56Z,Benzine,,2.3,53.0,,,,,,,,,,
46408,DPT77J,Benzine,,,,,,,,,,,,,
46492,DPT83D,Elektriciteit,,,,,,,,,,,,,
46521,DPT85B,Benzine,,3.6,82.0,,,,,,,,,,
46629,DPT92K,Benzine,,,,,,,,,,,,,
46945,DPV11F,Benzine,,2.7,59.0,,,,,,,,,,
46959,DPV12B,Elektriciteit,,,,,,,,,,,,,
47394,DPV40X,Benzine,,2.6,57.0,,,,,,,,,,
47488,DPV47J,Benzine,,2.4,53.0,,,,,,,,,,
47989,DPV80N,Benzine,,,,,,,,,,,,,
48123,DPV89N,Benzine,,,,,,,,,,,,,
48210,DPV95D,Benzine,,2.7,59.0,,,,,,,,,,
48477,DPX11D,Benzine,,3.6,82.0,,,,,,,,,,
48550,DPX16F,Benzine,,,,,,,,,,,,,
48625,DPX21H,Elektriciteit,,,,,,,,,,,,,
48676,DPX24T,Benzine,,,,,,,,,,,,,
48893,DPX39D,Benzine,,,,,,,,,,,,,
49198,DPX59P,Benzine,,2.7,59.0,,,,,,,,,,
49310,DPX66V,Benzine,,3.6,82.0,,,,,,,,,,
49392,DPX72N,Benzine,,,,,,,,,,,,,
49411,DPX73T,Benzine,,,,,,,,,,,,,
49556,DPX83B,Benzine,,2.1,47.0,,,,,,,,,,
49646,DPX89B,Benzine,,2.1,47.0,,,,,,,,,,
49703,DPX92V,Benzine,,3.6,82.0,,,,,,,,,,
49802,DPX99K,Benzine,,,,,,,,,,,,,
49890,DPZ04L,Benzine,,3.6,82.0,,,,,,,,,,
49951,DPZ08H,Benzine,,3.6,82.0,,,,,,,,,,
50016,DPZ12R,Benzine,,,,,,,,,,,,,
50047,DPZ14T,Benzine,,2.7,59.0,,,,,,,,,,
50124,DPZ19X,Elektriciteit,,,,,,,,,,,,,
50250,DPZ28K,Elektriciteit,,,,,,,,,,,,,
50294,DPZ31G,Benzine,,3.6,82.0,,,,,,,,,,
50525,DPZ46S,Benzine,,3.6,82.0,,,,,,,,,,
50572,DPZ50F,Benzine,,3.6,82.0,,,,,,,,,,
50703,DPZ58Z,Benzine,,,,,,,,,,,,,
51102,DPZ85F,Benzine,,2.6,57.0,,,,,,,,,,
51172,DPZ89Z,Benzine,,,,,,,,,,,,,
67510,DRB05D,Benzine,,2.7,59.0,,,,,,,,,,
67575,DRB09K,Benzine,,,,,,,,,,,,,
67764,DRB22J,Benzine,,2.9,65.0,,,,,,,,,,
67790,DRB24B,Benzine,,,,,,,,,,,,,
67870,DRB29D,Benzine,,2.6,57.0,,,,,,,,,,
67879,DRB29R,Benzine,,,,,,,,,,,,,
67995,DRB37G,Benzine,,,,,,,,,,,,,
68076,DRB42T,Benzine,,2.6,57.0,,,,,,,,,,
68143,DRB47G,Benzine,,,,,,,,,,,,,
68306,DRB57Z,Benzine,,,,,,,,,,,,,
68393,DRB63S,Elektriciteit,,,,,,,,,,,,,
68566,DRB75J,Benzine,,,,,,,,,,,,,
68580,DRB76J,Benzine,,,,,,,,,,,,,
68591,DRB77B,Benzine,,,,,,,,,,,,,
68646,DRB80P,Benzine,,,,,,,,,,,,,
68667,DRB81Z,Benzine,,,,,,,,,,,,,
68671,DRB82G,Benzine,,,,,,,,,,,,,
68816,DRB92K,Benzine,,,,,,,,,,,,,
68831,DRB93J,Benzine,,,,,,,,,,,,,
69106,DRD09X,Benzine,,,,,,,,,,,,,
69151,DRD12Z,Benzine,,,,,,,,,,,,,
69910,DRD63X,Benzine,,,,,,,,,,,,,
69953,DRD66V,Benzine,,,,,,,,,,,,,
69961,DRD67J,Benzine,,,,,,,,,,,,,
69988,DRD69D,Elektriciteit,,,,,,,,,,,,,
70026,DRD71L,Benzine,,,,,,,,,,,,,
70132,DRD78P,Benzine,,,,,,,,,,,,,
70366,DRD93V,Benzine,,,,,,,,,,,,,
70453,DRD99T,Benzine,,2.4,53.0,,,,,,,,,,
70507,DRF02H,Benzine,,,,,,,,,,,,,
70514,DRF02S,Benzine,,2.9,65.0,,,,,,,,,,
70726,DRF16S,Benzine,,3.14,76.0,,,,,,,,,,
70806,DRF21V,Benzine,,,,,,,,,,,,,
71088,DRF40K,Benzine,,3.0,70.0,,,,,,,,,,
71311,DRF55N,Benzine,,,,,,,,,,,,,
71389,DRF60R,Benzine,,,,,,,,,,,,,
71403,DRF61R,Benzine,,,,,,,,,,,,,
71522,DRF69T,Benzine,,,,,,,,,,,,,
71600,DRF75D,Elektriciteit,,,,,,,,,,,,,
71639,DRF77S,Benzine,,,,,,,,,,,,,
71749,DRF84V,Benzine,,,,,,,,,,,,,
71822,DRF89V,Benzine,,,,,,,,,,,,,
72141,DRG10H,Benzine,,3.14,76.0,,,,,,,,,,
72290,DRG20H,Benzine,,2.9,65.0,,,,,,,,,,
72353,DRG24R,Elektriciteit,,,,,,,,,,,,,
72419,DRG28V,Benzine,,,,,,,,,,,,,
72442,DRG30H,Benzine,,2.9,65.0,,,,,,,,,,
73035,DRG69S,Benzine,,2.6,57.0,,,,,,,,,,
73057,DRG71D,Elektriciteit,,,,,,,,,,,,,
73170,DRG78T,Benzine,,3.6,82.0,,,,,,,,,,
73286,DRG86L,Benzine,,3.6,82.0,,,,,,,,,,
73676,DRH11F,Benzine,,,,,,,,,,,,,
73712,DRH13L,Elektriciteit,,,,,,,,,,,,,
73885,DRH24X,Elektriciteit,,,,,,,,,,,,,
73892,DRH25K,Elektriciteit,,,,,,,,,,,,,
73939,DRH28K,Benzine,,,,,,,,,,,,,
74279,DRH51F,Benzine,,,,,,,,,,,,,
74451,DRH62P,Elektriciteit,,,,,,,,,,,,,
74718,DRH80R,Benzine,,3.6,82.0,,,,,,,,,,
74857,DRH89V,Benzine,,,,,,,,,,,,,
75045,DRJ01X,Benzine,,,,,,,,,,,,,
75172,DRJ10G,Elektriciteit,,,,,,,,,,,,,
75200,DRJ12F,Benzine,,,,,,,,,,,,,
75477,DRJ30L,Benzine,,,,,,,,,,,,,
75560,DRJ35T,Elektriciteit,,,,,,,,,,,,,
75668,DRJ42V,Benzine,,2.7,59.0,,,,,,,,,,
75700,DRJ44X,Benzine,,,,,,,,,,,,,
75780,DRJ50G,Benzine,,2.9,65.0,,,,,,,,,,
75878,DRJ56S,Benzine,,,,,,,,,,,,,
76622,DRK04H,Benzine,,,,,,,,,,,,,
76677,DRK07X,Benzine,,,,,,,,,,,,,
76908,DRK23G,Benzine,,,,,,,,,,,,,
77007,DRK29N,Benzine,,,,,,,,,,,,,
77012,DRK29V,Elektriciteit,,,,,,,,,,,,,
77020,DRK30K,Benzine,,3.6,82.0,,,,,,,,,,
77022,DRK30N,Elektriciteit,,,,,,,,,,,,,
77100,DRK35T,Benzine,,,,,,,,,,,,,
77198,DRK42F,Benzine,,,,,,,,,,,,,
77253,DRK45Z,Benzine,,1.9,45.0,,,,,,,,,,
77433,DRK58H,Benzine,,,,,,,,,,,,,
77455,DRK59T,Benzine,,,,,,,,,,,,,
77734,DRK78F,Benzine,,,,,,,,,,,,,
77765,DRK80H,Elektriciteit,,,,,,,,,,,,,
77886,DRK88H,Elektriciteit,,,,,,,,,,,,,
78245,DRL13P,Benzine,,,,,,,,,,,,,
78406,DRL25B,Benzine,,1.9,,,,,,,,,,,
78780,DRL50F,Benzine,,,,,,,,,,,,,
79023,DRL65Z,Benzine,,3.6,82.0,,,,,,,,,,
79117,DRL72P,Elektriciteit,,,,,,,,,,,,,
79295,DRL84D,Benzine,,,,,,,,,,,,,
79650,DRN05N,Benzine,,2.7,59.0,,,,,,,,,,
79679,DRN07N,Benzine,,2.7,59.0,,,,,,,,,,
79721,DRN10J,Benzine,,,,,,,,,,,,,
79727,DRN10T,Benzine,,,,,,,,,,,,,
79977,DRN27N,Benzine,,2.4,53.0,,,,,,,,,,
79993,DRN28N,Benzine,,2.4,53.0,,,,,,,,,,
80246,DRN45R,Benzine,,3.6,82.0,,,,,,,,,,
80379,DRN54P,Benzine,,,,,,,,,,,,,
80579,DRN68D,Benzine,,,,,,,,,,,,,
80667,DRN73Z,Benzine,,,,,,,,,,,,,
80669,DRN74D,Benzine,,,,,,,,,,,,,
80694,DRN75R,Benzine,,3.6,82.0,,,,,,,,,,
80695,DRN75S,Benzine,,,,,,,,,,,,,
80746,DRN78Z,Benzine,,,,,,,,,,,,,
80758,DRN79S,Benzine,,,,,,,,,,,,,
80996,DRN95P,Benzine,,,,,,,,,,,,,
81036,DRN98G,Benzine,,2.9,65.0,,,,,,,,,,
81987,DRP59N,Benzine,,,,,,,,,,,,,
82109,DRP67P,Elektriciteit,,,,,,,,,,,,,
82147,DRP70F,Benzine,,,,,,,,,,,,,
82160,DRP71B,Benzine,,,,,,,,,,,,,
82351,DRP83X,Benzine,,,,,,,,,,,,,
82456,DRP90X,Benzine,,,,,,,,,,,,,
82506,DRP94H,Elektriciteit,,,,,,,,,,,,,
82877,DRR18K,Benzine,,2.6,57.0,,,,,,,,,,
83077,DRR32B,Elektriciteit,,,,,,,,,,,,,
83088,DRR32T,Benzine,,3.6,82.0,,,,,,,,,,
83107,DRR34B,Elektriciteit,,,,,,,,,,,,,
83116,DRR34P,Benzine,,3.6,82.0,,,,,,,,,,
83129,DRR35P,Benzine,,3.6,82.0,,,,,,,,,,
83155,DRR37K,Benzine,,3.6,82.0,,,,,,,,,,
83765,DRR78L,Elektriciteit,,,,,,,,,,,,,
83987,DRR93Z,Benzine,,,,,,,,,,,,,
84019,DRR95Z,Benzine,,,,,,,,,,,,,
84057,DRR98P,Benzine,,,,,,,,,,,,,
84134,DRS02J,Benzine,,2.7,59.0,,,,,,,,,,
84160,DRS04J,Benzine,,3.6,82.0,,,,,,,,,,
84170,DRS05B,Benzine,,,,,,,,,,,,,
84237,DRS09X,Benzine,,,,,,,,,,,,,
84258,DRS11N,Benzine,,3.6,82.0,,,,,,,,,,
84518,DRS31T,Benzine,,,,,,,,,,,,,
84619,DRS39L,Benzine,,,,,,,,,,,,,
84762,DRS50N,Benzine,,2.1,47.0,,,,,,,,,,
84800,DRS53P,Benzine,,,,,,,,,,,,,
84978,DRS66Z,Benzine,,3.6,82.0,,,,,,,,,,
85026,DRS70T,Benzine,,,,,,,,,,,,,
85232,DRS86G,Benzine,,,,,,,,,,,,,
85345,DRS94K,Benzine,,,,,,,,,,,,,
85388,DRS97R,Benzine,,3.6,82.0,,,,,,,,,,
85586,DRT11X,Elektriciteit,,,,,,,,,,,,,
85614,DRT13X,Elektriciteit,,,,,,,,,,,,,
85837,DRT28S,Elektriciteit,,,,,,,,,,,,,
85845,DRT29H,Benzine,,,,,,,,,,,,,
86121,DRT47L,Elektriciteit,,,,,,,,,,,,,
86124,DRT47R,Benzine,,3.6,82.0,,,,,,,,,,
86182,DRT51J,Benzine,,,,,,,,,,,,,
86198,DRT52K,Benzine,,3.6,82.0,,,,,,,,,,
86202,DRT52R,Benzine,,3.6,82.0,,,,,,,,,,
86364,DRT63L,Benzine,,,,,,,,,,,,,
86544,DRT75R,Benzine,,3.6,82.0,,,,,,,,,,
86602,DRT79K,Benzine,,,,,,,,,,,,,
87179,DRV13R,Benzine,,3.6,82.0,,,,,,,,,,
87267,DRV19L,Benzine,,3.6,82.0,,,,,,,,,,
87307,DRV22G,Benzine,,,,,,,,,,,,,
87359,DRV25X,Benzine,,,,,,,,,,,,,
87375,DRV26X,Benzine,,,,,,,,,,,,,
87892,DRV61X,Benzine,,,,,,,,,,,,,
87975,DRV67Z,Benzine,,,,,,,,,,,,,
88053,DRV73G,Benzine,,,,,,,,,,,,,
88146,DRV79T,Benzine,,3.6,82.0,,,,,,,,,,
88198,DRV83L,Elektriciteit,,,,,,,,,,,,,
88205,DRV83Z,Elektriciteit,,,,,,,,,,,,,
88210,DRV84H,Benzine,,,,,,,,,,,,,
88381,DRV96B,Benzine,,,,,,,,,,,,,
88581,DRX09K,Benzine,,,,,,,,,,,,,
88898,DRX31R,Benzine,,,,,,,,,,,,,
88909,DRX32K,Benzine,,,,,,,,,,,,,
88921,DRX33H,Elektriciteit,,,,,,,,,,,,,
88932,DRX34B,Elektriciteit,,,,,,,,,,,,,
89023,DRX40K,Benzine,,,,,,,,,,,,,
89093,DRX45G,Benzine,,,,,,,,,,,,,
89138,DRX48H,Benzine,,,,,,,,,,,,,
89139,DRX48K,Benzine,,,,,,,,,,,,,
89184,DRX51K,Benzine,,,,,,,,,,,,,
89311,DRX60S,Benzine,,3.6,82.0,,,,,,,,,,
89421,DRX68H,Benzine,,,,,,,,,,,,,
89489,DRX73F,Elektriciteit,,,,,,,,,,,,,
89520,DRX75F,Elektriciteit,,,,,,,,,,,,,
90002,DRZ06F,Benzine,,,,,,,,,,,,,
90081,DRZ11R,Benzine,,,,,,,,,,,,,
90237,DRZ22Z,Benzine,,,,,,,,,,,,,
90411,DRZ34T,Benzine,,,,,,,,,,,,,
90450,DRZ37R,Benzine,,2.1,47.0,,,,,,,,,,
90465,DRZ38R,Benzine,,2.1,47.0,,,,,,,,,,
90480,DRZ39Z,Benzine,,,,,,,,,,,,,
90856,DRZ65V,Benzine,,2.1,47.0,,,,,,,,,,
90960,DRZ73B,Elektriciteit,,,,,,,,,,,,,
91043,DRZ78T,Elektriciteit,,,,,,,,,,,,,
91073,DRZ81D,Benzine,,3.6,82.0,,,,,,,,,,
91151,DRZ86T,Elektriciteit,,,,,,,,,,,,,
91184,DRZ89H,Elektriciteit,,,,,,,,,,,,,
100490,DSB09L,Elektriciteit,,,,,,,,,,,,,
100753,DSB27R,Elektriciteit,,,,,,,,,,,,,
100892,DSB36Z,Benzine,,,,,,,,,,,,,
100993,DSB43T,Benzine,,,,,,,,,,,,,
101123,DSB52R,Elektriciteit,,,,,,,,,,,,,
101157,DSB54V,Elektriciteit,,,,,,,,,,,,,
101194,DSB57L,Elektriciteit,,,,,,,,,,,,,
101269,DSB62P,Elektriciteit,,,,,,,,,,,,,
101419,DSB72V,Elektriciteit,,,,,,,,,,,,,
101506,DSB78K,Elektriciteit,,,,,,,,,,,,,
101569,DSB82L,Elektriciteit,,,,,,,,,,,,,
101670,DSB89K,Elektriciteit,,,,,,,,,,,,,
