,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
178885,FBH83T,Benzine,,2.1,47.0,,,,,,,,,,
178896,FBH84L,Benzine,,,,,,,,,,,,,
178902,FBH84V,Benzine,,,,,,,,,,,,,
178906,FBH85F,Elektriciteit,,,,,,,,,,,0.7,,
178910,FBH85K,Benzine,,2.9,65.0,,,,,,,,,,
178915,FBH85S,Benzine,,2.9,65.0,,,,,,,,,,
178925,FBH86K,Benzine,,2.9,65.0,,,,,,,,,,
178963,FBH88T,Benzine,,2.1,47.0,,,,,,,,,,
178964,FBH88V,Benzine,,,,,,,,,,,,,
178975,FBH89N,Elektriciteit,,,,,,,,,,,,,
178977,FBH89R,Elektriciteit,,,,,,,,,,,,,
178980,FBH89Z,Benzine,,,,,,,,,,,,,
178988,FBH90L,Benzine,,,,,,,,,,,,,
179009,FBH91T,Benzine,,2.1,47.0,,,,,,,,,,
179033,FBH93K,Benzine,,2.9,65.0,,,,,,,,,,
179035,FBH93N,Elektriciteit,,,,,,,,,,,,,
179038,FBH93S,Benzine,,2.9,65.0,,,,,,,,,,
179051,FBH94N,Elektriciteit,,,,,,,,,,,,,
179053,FBH94R,Elektriciteit,,,,,,,,,,,,,
179054,FBH94S,Benzine,,2.9,65.0,,,,,,,,,,
179057,FBH94X,Benzine,,,,,,,,,,,,,
179087,FBH96T,Benzine,,2.1,47.0,,,,,,,,,,
179095,FBH97J,Benzine,,2.9,65.0,,,,,,,,,,
179102,FBH97V,Benzine,,,,,,,,,,,,,
179115,FBH98S,Benzine,,2.9,65.0,,,,,,,,,,
179132,FBH99T,Benzine,,2.6,57.0,,,,,,,,,,
179134,FBH99X,Benzine,,,,,,,,,,,,,
179166,FBJ01H,Benzine,,3.6,82.0,,,,,,,,,,
179185,FBJ02N,Benzine,,2.6,57.0,,,,,,,,,,
179195,FBJ03G,Benzine,,3.6,82.0,,,,,,,,,,
179205,FBJ03V,Benzine,,3.6,82.0,,,,,,,,,,
179214,FBJ04N,Benzine,,2.7,62.0,,,,,,,,,,
179215,FBJ04P,Benzine,,3.6,82.0,,,,,,,,,,
179226,FBJ05H,Benzine,,3.6,82.0,,,,,,,,,,
179231,FBJ05P,Benzine,,3.6,82.0,,,,,,,,,,
179247,FBJ06T,Benzine,,2.9,65.0,,,,,,,,,,
179253,FBJ07F,Benzine,,,,,,,,,,,,,
179254,FBJ07G,Benzine,,3.6,82.0,,,,,,,,,,
179262,FBJ07T,Benzine,,2.1,47.0,,,,,,,,,,
179264,FBJ07X,Benzine,,2.7,62.0,,,,,,,,,,
179269,FBJ08G,Benzine,,3.6,82.0,,,,,,,,,,
179276,FBJ08R,Benzine,,,,,,,,,,,,,
179297,FBJ09Z,Benzine,,,,,,,,,,,,,
179306,FBJ10P,Benzine,,3.6,82.0,,,,,,,,,,
179327,FBJ11X,Benzine,,3.6,82.0,,,,,,,,,,
179338,FBJ12P,Benzine,,3.6,82.0,,,,,,,,,,
179343,FBJ12X,Benzine,,2.1,47.0,,,,,,,,,,
179351,FBJ13K,Benzine,,,,,,,,,,,,,
179357,FBJ13V,Benzine,,3.6,82.0,,,,,,,,,,
179383,FBJ15P,Benzine,,3.6,82.0,,,,,,,,,,
179393,FBJ16G,Benzine,,3.6,82.0,,,,,,,,,,
179398,FBJ16P,Benzine,,3.6,82.0,,,,,,,,,,
179403,FBJ16X,Benzine,,3.6,82.0,,,,,,,,,,
179409,FBJ17H,Benzine,,3.6,82.0,,,,,,,,,,
179414,FBJ17P,Benzine,,3.6,82.0,,,,,,,,,,
179419,FBJ17X,Benzine,,3.6,82.0,,,,,,,,,,
179439,FBJ19F,Elektriciteit,,,,,,,,,,,,,
179440,FBJ19G,Benzine,,3.6,82.0,,,,,,,,,,
179444,FBJ19L,Benzine,,,,,,,,,,,,,
179446,FBJ19P,Benzine,,3.6,82.0,,,,,,,,,,
179461,FBJ20N,Benzine,,3.6,82.0,,,,,,,,,,
179462,FBJ20P,Benzine,,3.6,82.0,,,,,,,,,,
179465,FBJ20X,Benzine,,3.6,82.0,,,,,,,,,,
179479,FBJ21T,Benzine,,,,,,,,,,,,,
179492,FBJ22P,Benzine,,3.6,82.0,,,,,,,,,,
179500,FBJ23D,Benzine,,,,,,,,,,,,,
179502,FBJ23G,Benzine,,3.6,82.0,,,,,,,,,,
179515,FBJ24D,Benzine,,,,,,,,,,,,,
179520,FBJ24K,Benzine,,,,,,,,,,,,,
179529,FBJ24Z,Elektriciteit,,,,,,,,,,,0.68,,
179540,FBJ25R,Elektriciteit,,,,,,,,,,,,,
179541,FBJ25S,Elektriciteit,,,,,,,,,,,,,
179557,FBJ26S,Elektriciteit,,,,,,,,,,,,,
179570,FBJ27R,Elektriciteit,,,,,,,,,,,,,
179582,FBJ28K,Benzine,,,,,,,,,,,,,
179593,FBJ29D,Benzine,,,,,,,,,,,,,
179612,FBJ30H,Benzine,,3.6,82.0,,,,,,,,,,
179617,FBJ30P,Benzine,,3.6,82.0,,,,,,,,,,
179626,FBJ31F,Benzine,,,,,,,,,,,,,
179633,FBJ31P,Benzine,,3.6,82.0,,,,,,,,,,
179643,FBJ32G,Benzine,,3.6,82.0,,,,,,,,,,
179644,FBJ32H,Benzine,,3.6,82.0,,,,,,,,,,
179649,FBJ32P,Benzine,,3.6,82.0,,,,,,,,,,
179653,FBJ32V,Benzine,,3.6,82.0,,,,,,,,,,
179658,FBJ33F,Benzine,,,,,,,,,,,,,
179680,FBJ34N,Benzine,,,,,,,,,,,,,
179691,FBJ35G,Benzine,,3.6,82.0,,,,,,,,,,
179721,FBJ37D,Benzine,,,,,,,,,,,,,
179725,FBJ37J,Benzine,,,,,,,,,,,,,
179729,FBJ37P,Benzine,,3.6,82.0,,,,,,,,,,
179732,FBJ37T,Benzine,,,,,,,,,,,,,
179737,FBJ38D,Benzine,,,,,,,,,,,,,
179738,FBJ38F,Elektriciteit,,,,,,,,,,,,,
179745,FBJ38P,Benzine,,3.6,82.0,,,,,,,,,,
179748,FBJ38T,Benzine,,,,,,,,,,,,,
179760,FBJ39P,Benzine,,3.6,82.0,,,,,,,,,,
179775,FBJ40P,Benzine,,3.6,82.0,,,,,,,,,,
179778,FBJ40V,Benzine,,3.6,82.0,,,,,,,,,,
179779,FBJ40X,Benzine,,,,,,,,,,,,,
179785,FBJ41H,Benzine,,2.7,62.0,,,,,,,,,,
179790,FBJ41P,Benzine,,3.6,82.0,,,,,,,,,,
179792,FBJ41T,Benzine,,,,,,,,,,,,,
179799,FBJ42H,Elektriciteit,,,,,,,,,,,1.9,,
179810,FBJ42Z,Elektriciteit,,,,,,,,,,,,,
179842,FBJ45B,Benzine,,,,,,,,,,,,,
179860,FBJ46F,Elektriciteit,,,,,,,,,,,,,
179863,FBJ46J,Benzine,,,,,,,,,,,,,
179892,FBJ48G,Benzine,,3.6,82.0,,,,,,,,,,
179898,FBJ48P,Benzine,,3.6,82.0,,,,,,,,,,
179900,FBJ48S,Elektriciteit,,,,,,,,,,,,,
179937,FBJ51F,Benzine,,3.6,82.0,,,,,,,,,,
179947,FBJ51T,Elektriciteit,,,,,,,,,,,,,
179954,FBJ52G,Benzine,,3.6,82.0,,,,,,,,,,
179962,FBJ52S,Elektriciteit,,,,,,,,,,,,,
179982,FBJ54B,Benzine,,,,,,,,,,,,,
179995,FBJ54X,Elektriciteit,,,,,,,,,,,,,
180000,FBJ55G,Benzine,,3.6,82.0,,,,,,,,,,
180010,FBJ55V,Benzine,,,,,,,,,,,,,
180011,FBJ55X,Elektriciteit,,,,,,,,,,,,,
180026,FBJ57B,Elektriciteit,,,,,,,,,,,,,
180027,FBJ57D,Benzine,,,,,,,,,,,,,
180030,FBJ57H,Elektriciteit,,,,,,,,,,,,,
180038,FBJ57V,Benzine,,3.6,82.0,,,,,,,,,,
180046,FBJ58K,Benzine,,,,,,,,,,,,,
180053,FBJ58V,Benzine,,3.6,82.0,,,,,,,,,,
180056,FBJ59B,Benzine,,,,,,,,,,,,,
180058,FBJ59F,Benzine,,,,,,,,,,,,,
180062,FBJ59K,Benzine,,,,,,,,,,,,,
180064,FBJ59N,Benzine,,3.6,82.0,,,,,,,,,,
180068,FBJ59V,Benzine,,3.6,82.0,,,,,,,,,,
180072,FBJ60D,Benzine,,,,,,,,,,,,,
180077,FBJ60K,Benzine,,,,,,,,,,,,,
180084,FBJ60V,Benzine,,3.6,82.0,,,,,,,,,,
180091,FBJ61H,Elektriciteit,,,,,,,,,,,0.6,,
180098,FBJ61S,Elektriciteit,,,,,,,,,,,,,
180101,FBJ61X,Elektriciteit,,,,,,,,,,,,,
180105,FBJ62F,Benzine,,,,,,,,,,,,,
180107,FBJ62H,Elektriciteit,,,,,,,,,,,0.6,,
180109,FBJ62K,Benzine,,,,,,,,,,,,,
180114,FBJ62S,Elektriciteit,,,,,,,,,,,,,
180122,FBJ63G,Benzine,,3.6,82.0,,,,,,,,,,
180130,FBJ63S,Benzine,,,,,,,,,,,,,
180141,FBJ64K,Benzine,,,,,,,,,,,,,
180143,FBJ64N,Benzine,,3.6,82.0,,,,,,,,,,
180159,FBJ65N,Benzine,,3.6,82.0,,,,,,,,,,
180164,FBJ65V,Benzine,,3.6,82.0,,,,,,,,,,
180174,FBJ66N,Benzine,,3.6,82.0,,,,,,,,,,
180188,FBJ67K,Benzine,,,,,,,,,,,,,
180190,FBJ67N,Benzine,,3.6,82.0,,,,,,,,,,
180199,FBJ68D,Elektriciteit,,,,,,,,,,,,,
180200,FBJ68F,Benzine,,3.6,82.0,,,,,,,,,,
180204,FBJ68K,Benzine,,,,,,,,,,,,,
180211,FBJ68X,Benzine,,,,,,,,,,,,,
180223,FBJ69R,Benzine,,,,,,,,,,,,,
180234,FBJ70J,Benzine,,,,,,,,,,,,,
180237,FBJ70N,Benzine,,3.6,82.0,,,,,,,,,,
180238,FBJ70P,Benzine,,3.6,82.0,,,,,,,,,,
180241,FBJ70V,Benzine,,3.6,82.0,,,,,,,,,,
180247,FBJ71G,Benzine,,,,,,,,,,,,,
180254,FBJ71R,Elektriciteit,,,,,,,,,,,,,
180267,FBJ72N,Benzine,,3.6,82.0,,,,,,,,,,
180270,FBJ72S,Elektriciteit,,,,,,,,,,,,,
180320,FBJ75V,Benzine,,3.6,82.0,,,,,,,,,,
180350,FBJ77V,Benzine,,3.6,82.0,,,,,,,,,,
180351,FBJ77X,Benzine,,,,,,,,,,,,,
180376,FBJ79S,Elektriciteit,,,,,,,,,,,,,
180383,FBJ80F,Benzine,,3.6,82.0,,,,,,,,,,
180403,FBJ81N,Benzine,,3.6,82.0,,,,,,,,,,
180451,FBJ84V,Benzine,,3.6,82.0,,,,,,,,,,
180456,FBJ85F,Benzine,,3.6,82.0,,,,,,,,,,
180466,FBJ85V,Benzine,,3.6,82.0,,,,,,,,,,
180482,FBJ86V,Benzine,,3.6,82.0,,,,,,,,,,
180510,FBJ88T,Benzine,,2.6,57.0,,,,,,,,,,
180516,FBJ89F,Benzine,,3.6,82.0,,,,,,,,,,
180517,FBJ89G,Benzine,,3.6,82.0,,,,,,,,,,
180523,FBJ89P,Benzine,,,,,,,,,,,,,
180535,FBJ90K,Benzine,,,,,,,,,,,,,
180548,FBJ91G,Benzine,,3.6,82.0,,,,,,,,,,
180571,FBJ92S,Elektriciteit,,,,,,,,,,,,,
180577,FBJ93D,Benzine,,,,,,,,,,,,,
180588,FBJ93V,Benzine,,3.6,82.0,,,,,,,,,,
180599,FBJ94N,Benzine,,3.6,82.0,,,,,,,,,,
180601,FBJ94R,Elektriciteit,,,,,,,,,,,,,
180604,FBJ94V,Benzine,,3.6,82.0,,,,,,,,,,
180609,FBJ95F,Benzine,,3.6,82.0,,,,,,,,,,
180623,FBJ96F,Benzine,,3.6,82.0,,,,,,,,,,
180644,FBJ97L,Elektriciteit,,,,,,,,,,,,,
180660,FBJ98N,Benzine,,3.6,82.0,,,,,,,,,,
180667,FBJ98Z,Benzine,,,,,,,,,,,,,
180677,FBJ99S,Benzine,,2.9,65.0,,,,,,,,,,
180735,FBK01N,Benzine,,3.6,82.0,,,,,,,,,,
180761,FBK03F,Benzine,,3.6,82.0,,,,,,,,,,
180765,FBK03K,Benzine,,,,,,,,,,,,,
180767,FBK03N,Benzine,,3.6,82.0,,,,,,,,,,
180768,FBK03P,Benzine,,3.6,82.0,,,,,,,,,,
180784,FBK04R,Benzine,,3.6,82.0,,,,,,,,,,
180806,FBK06B,Benzine,,,,,,,,,,,,,
180808,FBK06F,Benzine,,3.6,82.0,,,,,,,,,,
180845,FBK08L,Benzine,,,,,,,,,,,,,
180847,FBK08P,Benzine,,,,,,,,,,,,,
180850,FBK08T,Benzine,,,,,,,,,,,,,
180860,FBK09K,Benzine,,,,,,,,,,,,,
180863,FBK09P,Benzine,,3.6,82.0,,,,,,,,,,
180872,FBK10F,Benzine,,3.6,82.0,,,,,,,,,,
180875,FBK10J,Elektriciteit,,,,,,,,,,,,,
180887,FBK11D,Elektriciteit,,,,,,,,,,,,,
180894,FBK11P,Benzine,,3.6,82.0,,,,,,,,,,
180918,FBK13F,Benzine,,3.6,82.0,,,,,,,,,,
180926,FBK13R,Benzine,,3.6,82.0,,,,,,,,,,
180934,FBK14F,Benzine,,3.6,82.0,,,,,,,,,,
180941,FBK14P,Benzine,,3.6,82.0,,,,,,,,,,
180956,FBK15P,Benzine,,3.6,82.0,,,,,,,,,,
180972,FBK16R,Benzine,,3.6,82.0,,,,,,,,,,
180983,FBK17J,Benzine,,,,,,,,,,,,,
181018,FBK19R,Benzine,,3.6,82.0,,,,,,,,,,
181034,FBK20S,Benzine,,,,,,,,,,,,,
181043,FBK21J,Elektriciteit,,,,,,,,,,,,,
181046,FBK21N,Benzine,,3.6,82.0,,,,,,,,,,
181051,FBK21V,Benzine,,,,,,,,,,,,,
181052,FBK21X,Benzine,,,,,,,,,,,,,
181060,FBK22N,Benzine,,3.6,82.0,,,,,,,,,,
181077,FBK23P,Benzine,,3.6,82.0,,,,,,,,,,
181085,FBK24D,Benzine,,,,,,,,,,,,,
181096,FBK24T,Benzine,,,,,,,,,,,,,
181109,FBK25P,Benzine,,3.6,82.0,,,,,,,,,,
181115,FBK25Z,Benzine,,3.6,82.0,,,,,,,,,,
181128,FBK26T,Benzine,,,,,,,,,,,,,
181163,FBK28Z,Benzine,,3.6,82.0,,,,,,,,,,
181169,FBK29J,Benzine,,,,,,,,,,,,,
181175,FBK29T,Benzine,,,,,,,,,,,,,
181186,FBK30N,Benzine,,3.6,82.0,,,,,,,,,,
181203,FBK31R,Benzine,,,,,,,,,,,,,
181223,FBK32Z,Benzine,,3.6,82.0,,,,,,,,,,
181236,FBK33T,Benzine,,,,,,,,,,,,,
181242,FBK34F,Benzine,,2.6,57.0,,,,,,,,,,
181256,FBK35D,Benzine,,,,,,,,,,,,,
181263,FBK35N,Benzine,,,,,,,,,,,,,
181275,FBK36J,Benzine,,,,,,,,,,,,,
181278,FBK36N,Benzine,,3.6,82.0,,,,,,,,,,
181287,FBK37D,Benzine,,,,,,,,,,,,,
181294,FBK37N,Benzine,,3.6,82.0,,,,,,,,,,
181297,FBK37S,Benzine,,,,,,,,,,,,,
181303,FBK38D,Benzine,,,,,,,,,,,,,
181305,FBK38G,Benzine,,3.6,82.0,,,,,,,,,,
181307,FBK38J,Elektriciteit,,,,,,,,,,,,,
181308,FBK38K,Benzine,,,,,,,,,,,,,
181326,FBK39N,Benzine,,3.6,82.0,,,,,,,,,,
181336,FBK40G,Benzine,,3.6,82.0,,,,,,,,,,
181341,FBK40N,Benzine,,3.6,82.0,,,,,,,,,,
181351,FBK41G,Benzine,,3.6,82.0,,,,,,,,,,
181369,FBK42J,Elektriciteit,,,,,,,,,,,,,
181382,FBK43G,Benzine,,2.6,57.0,,,,,,,,,,
181386,FBK43L,Elektriciteit,,,,,,,,,,,,,
181400,FBK44J,Benzine,,,,,,,,,,,,,
181403,FBK44N,Benzine,,,,,,,,,,,,,
181408,FBK44V,Benzine,,,,,,,,,,,,,
181422,FBK45T,Elektriciteit,,,,,,,,,,,,,
181436,FBK46R,Benzine,,,,,,,,,,,,,
181447,FBK47J,Benzine,,,,,,,,,,,,,
181450,FBK47N,Benzine,,3.6,82.0,,,,,,,,,,
181465,FBK48N,Benzine,,3.6,82.0,,,,,,,,,,
181480,FBK49N,Benzine,,3.6,82.0,,,,,,,,,,
181486,FBK49Z,Benzine,,3.6,82.0,,,,,,,,,,
181488,FBK50D,Benzine,,,,,,,,,,,,,
181489,FBK50F,Benzine,,2.6,57.0,,,,,,,,,,
181495,FBK50N,Benzine,,3.6,82.0,,,,,,,,,,
181496,FBK50P,Benzine,,3.6,82.0,,,,,,,,,,
181506,FBK51G,Benzine,,,,,,,,,,,,,
181508,FBK51K,Benzine,,,,,,,,,,,,,
181509,FBK51L,Benzine,,,,,,,,,,,,,
181510,FBK51N,Benzine,,3.6,82.0,,,,,,,,,,
181511,FBK51P,Benzine,,3.6,82.0,,,,,,,,,,
181523,FBK52J,Benzine,,,,,,,,,,,,,
181538,FBK53J,Benzine,,,,,,,,,,,,,
181550,FBK54D,Benzine,,,,,,,,,,,,,
181554,FBK54J,Benzine,,,,,,,,,,,,,
181557,FBK54N,Benzine,,3.6,82.0,,,,,,,,,,
181571,FBK55L,Benzine,,,,,,,,,,,,,
181572,FBK55N,Benzine,,3.6,82.0,,,,,,,,,,
181573,FBK55P,Benzine,,3.6,82.0,,,,,,,,,,
181588,FBK56N,Benzine,,3.6,82.0,,,,,,,,,,
181602,FBK57N,Benzine,,3.6,82.0,,,,,,,,,,
181645,FBK60J,Benzine,,,,,,,,,,,,,
181647,FBK60N,Benzine,,3.6,82.0,,,,,,,,,,
181649,FBK60R,Benzine,,,,,,,,,,,,,
181658,FBK61G,Benzine,,,,,,,,,,,,,
181674,FBK62H,Benzine,,,,,,,,,,,,,
181678,FBK62N,Benzine,,3.6,82.0,,,,,,,,,,
181679,FBK62P,Benzine,,3.6,82.0,,,,,,,,,,
181694,FBK63P,Benzine,,3.6,82.0,,,,,,,,,,
181695,FBK63R,Benzine,,,,,,,,,,,,,
181723,FBK65N,Benzine,,3.6,82.0,,,,,,,,,,
181731,FBK66B,Benzine,,,,,,,,,,,,,
181738,FBK66N,Benzine,,3.6,82.0,,,,,,,,,,
181746,FBK67D,Benzine,,,,,,,,,,,,,
181764,FBK68G,Benzine,,,,,,,,,,,,,
181783,FBK69N,Benzine,,3.6,82.0,,,,,,,,,,
181792,FBK70F,Benzine,,3.6,82.0,,,,,,,,,,
181798,FBK70N,Benzine,,3.6,82.0,,,,,,,,,,
181806,FBK71B,Benzine,,,,,,,,,,,,,
181828,FBK72K,Benzine,,,,,,,,,,,,,
181848,FBK73T,Benzine,,,,,,,,,,,,,
181849,FBK73V,Elektriciteit,,,,,,,,,,,,,
181873,FBK75K,Benzine,,,,,,,,,,,,,
181885,FBK76F,Benzine,,3.6,82.0,,,,,,,,,,
181890,FBK76L,Benzine,,3.6,82.0,,,,,,,,,,
181892,FBK76P,Benzine,,3.6,82.0,,,,,,,,,,
181937,FBK79P,Benzine,,3.6,82.0,,,,,,,,,,
181946,FBK80F,Benzine,,2.6,57.0,,,,,,,,,,
181957,FBK80Z,Benzine,,3.6,82.0,,,,,,,,,,
181959,FBK81D,Benzine,,2.6,57.0,,,,,,,,,,
181975,FBK82F,Benzine,,2.6,57.0,,,,,,,,,,
181989,FBK83B,Benzine,,,,,,,,,,,,,
181995,FBK83L,Benzine,,3.6,82.0,,,,,,,,,,
182011,FBK84N,Benzine,,3.6,82.0,,,,,,,,,,
182017,FBK84X,Benzine,,,,,,,,,,,,,
182027,FBK85N,Benzine,,3.6,82.0,,,,,,,,,,
182042,FBK86N,Benzine,,3.6,82.0,,,,,,,,,,
182059,FBK87P,Benzine,,3.6,82.0,,,,,,,,,,
182072,FBK88L,Benzine,,3.6,82.0,,,,,,,,,,
182073,FBK88N,Benzine,,3.6,82.0,,,,,,,,,,
182074,FBK88P,Benzine,,3.6,82.0,,,,,,,,,,
182089,FBK89N,Benzine,,3.6,82.0,,,,,,,,,,
182090,FBK89P,Benzine,,3.6,82.0,,,,,,,,,,
182098,FBK90D,Benzine,,3.6,82.0,,,,,,,,,,
182113,FBK91B,Benzine,,,,,,,,,,,,,
182114,FBK91D,Benzine,,3.6,82.0,,,,,,,,,,
182133,FBK92H,Elektriciteit,,,,,,,,,,,,,
182135,FBK92K,Benzine,,,,,,,,,,,,,
182148,FBK93G,Benzine,,,,,,,,,,,,,
182176,FBK95D,Benzine,,3.6,82.0,,,,,,,,,,
182192,FBK96D,Benzine,,3.6,82.0,,,,,,,,,,
182195,FBK96H,Elektriciteit,,,,,,,,,,,,,
182208,FBK97D,Benzine,,,,,,,,,,,,,
182215,FBK97N,Benzine,,3.6,82.0,,,,,,,,,,
182241,FBK99G,Benzine,,,,,,,,,,,,,
182249,FBK99S,Benzine,,,,,,,,,,,,,
182263,FBL01P,Benzine,,,,,,,,,,,,,
182271,FBL02D,Benzine,,,,,,,,,,,,,
182298,FBL03X,Elektriciteit,,,,,,,,,,,,,
182339,FBL06N,Benzine,,3.6,82.0,,,,,,,,,,
182355,FBL07N,Benzine,,3.6,82.0,,,,,,,,,,
182368,FBL08J,Benzine,,,,,,,,,,,,,
182377,FBL08X,Benzine,,,,,,,,,,,,,
182395,FBL10B,Benzine,,3.6,82.0,,,,,,,,,,
182443,FBL13F,Benzine,,,,,,,,,,,,,
182459,FBL14G,Benzine,,,,,,,,,,,,,
182473,FBL15F,Benzine,,,,,,,,,,,,,
182480,FBL15R,Benzine,,,,,,,,,,,,,
182522,FBL18N,Benzine,,3.6,82.0,,,,,,,,,,
182549,FBL20H,Benzine,,,,,,,,,,,,,
182583,FBL22N,Benzine,,3.6,82.0,,,,,,,,,,
182598,FBL23N,Benzine,,3.6,82.0,,,,,,,,,,
182600,FBL23R,Benzine,,,,,,,,,,,,,
182604,FBL23X,Benzine,,,,,,,,,,,,,
182634,FBL26D,Benzine,,,,,,,,,,,,,
182642,FBL26P,Benzine,,,,,,,,,,,,,
182649,FBL27D,Benzine,,,,,,,,,,,,,
182664,FBL28D,Benzine,,,,,,,,,,,,,
182678,FBL28Z,Elektriciteit,,,,,,,,,,,,,
182679,FBL29B,Benzine,,3.6,82.0,,,,,,,,,,
182684,FBL29J,Benzine,,,,,,,,,,,,,
182695,FBL30B,Benzine,,3.6,82.0,,,,,,,,,,
182700,FBL30J,Benzine,,,,,,,,,,,,,
182712,FBL31D,Elektriciteit,,,,,,,,,,,,,
182716,FBL31J,Benzine,,,,,,,,,,,,,
182719,FBL31N,Benzine,,3.6,82.0,,,,,,,,,,
182743,FBL33B,Benzine,,3.6,82.0,,,,,,,,,,
182745,FBL33F,Benzine,,,,,,,,,,,,,
182748,FBL33K,Elektriciteit,,,,,,,,,,,,,
182775,FBL35D,Benzine,,,,,,,,,,,,,
182800,FBL36S,Elektriciteit,,,,,,,,,,,0.6,,
182813,FBL37N,Benzine,,3.6,82.0,,,,,,,,,,
182842,FBL39K,Benzine,,,,,,,,,,,,,
182844,FBL39N,Benzine,,3.6,82.0,,,,,,,,,,
182868,FBL41B,Benzine,,3.6,82.0,,,,,,,,,,
182874,FBL41L,Benzine,,,,,,,,,,,,,
182883,FBL42B,Benzine,,3.6,82.0,,,,,,,,,,
182898,FBL43B,Benzine,,3.6,82.0,,,,,,,,,,
182916,FBL44F,Elektriciteit,,,,,,,,,,,,,
182924,FBL44R,Benzine,,,,,,,,,,,,,
182930,FBL45B,Benzine,,,,,,,,,,,,,
182944,FBL45Z,Benzine,,,,,,,,,,,,,
182978,FBL48F,Benzine,,,,,,,,,,,,,
183006,FBL50B,Benzine,,3.6,82.0,,,,,,,,,,
183021,FBL51F,Benzine,,,,,,,,,,,,,
183034,FBL51Z,Benzine,,,,,,,,,,,,,
183043,FBL52N,Benzine,,3.6,82.0,,,,,,,,,,
183080,FBL55B,Benzine,,3.6,82.0,,,,,,,,,,
183156,FBL60D,Benzine,,,,,,,,,,,,,
183163,FBL60P,Elektriciteit,,,,,,,,,,,,,
183165,FBL60S,Elektriciteit,,,,,,,,,,,,,
183175,FBL61J,Benzine,,,,,,,,,,,,,
183181,FBL61S,Elektriciteit,,,,,,,,,,,,,
183186,FBL62B,Benzine,,3.6,82.0,,,,,,,,,,
183194,FBL62N,Benzine,,3.6,82.0,,,,,,,,,,
183208,FBL63L,Elektriciteit,,,,,,,,,,,,,
183235,FBL65F,Elektriciteit,,,,,,,,,,,,,
183281,FBL68D,Benzine,,,,,,,,,,,,,
183283,FBL68G,Benzine,,,,,,,,,,,,,
183311,FBL70D,Elektriciteit,,,,,,,,,,,,,
183326,FBL71B,Benzine,,3.6,82.0,,,,,,,,,,
183354,FBL72T,Benzine,,3.6,82.0,,,,,,,,,,
183394,FBL75L,Benzine,,,,,,,,,,,,,
183402,FBL75Z,Benzine,,,,,,,,,,,,,
183406,FBL76G,Benzine,,,,,,,,,,,,,
183421,FBL77F,Benzine,,,,,,,,,,,,,
183427,FBL77N,Benzine,,3.6,82.0,,,,,,,,,,
183458,FBL79N,Benzine,,3.6,82.0,,,,,,,,,,
183472,FBL80N,Benzine,,3.6,82.0,,,,,,,,,,
183473,FBL80P,Benzine,,,,,,,,,,,,,
183481,FBL81D,Benzine,,,,,,,,,,,,,
183507,FBL82T,Benzine,,3.6,82.0,,,,,,,,,,
183511,FBL83D,Elektriciteit,,,,,,,,,,,,,
183521,FBL83T,Benzine,,3.6,82.0,,,,,,,,,,
183528,FBL84G,Benzine,,,,,,,,,,,,,
183581,FBL87T,Benzine,,3.6,82.0,,,,,,,,,,
183611,FBL89S,Benzine,,,,,,,,,,,,,
183613,FBL89V,Benzine,,,,,,,,,,,,,
183624,FBL90N,Benzine,,3.6,82.0,,,,,,,,,,
183630,FBL90X,Benzine,,,,,,,,,,,,,
183646,FBL91X,Benzine,,,,,,,,,,,,,
183654,FBL92K,Elektriciteit,,,,,,,,,,,,,
183676,FBL93V,Benzine,,,,,,,,,,,,,
183705,FBL95R,Benzine,,,,,,,,,,,,,
183771,FBL99V,Benzine,,,,,,,,,,,,,
183838,FBN02H,Benzine,,,,,,,,,,,,,
183854,FBN03H,Benzine,,,,,,,,,,,,,
183861,FBN03T,Benzine,,2.6,57.0,,,,,,,,,,
183874,FBN04T,Benzine,,2.4,53.0,,,,,,,,,,
183880,FBN05F,Benzine,,3.6,82.0,,,,,,,,,,
183882,FBN05H,Benzine,,,,,,,,,,,,,
183894,FBN06D,Benzine,,2.6,57.0,,,,,,,,,,
183906,FBN06V,Benzine,,,,,,,,,,,,,
183910,FBN07D,Benzine,,2.6,57.0,,,,,,,,,,
183911,FBN07F,Benzine,,3.6,82.0,,,,,,,,,,
183934,FBN08T,Benzine,,3.6,82.0,,,,,,,,,,
183940,FBN09F,Benzine,,2.9,65.0,,,,,,,,,,
183945,FBN09L,Elektriciteit,,,,,,,,,,,,,
183946,FBN09N,Elektriciteit,,,,,,,,,,,1.1,,
183950,FBN09T,Benzine,,3.6,82.0,,,,,,,,,,
183955,FBN10D,Benzine,,3.6,82.0,,,,,,,,,,
183956,FBN10F,Benzine,,2.9,65.0,,,,,,,,,,
183966,FBN10T,Benzine,,3.6,82.0,,,,,,,,,,
183973,FBN11G,Benzine,,,,,,,,,,,,,
183976,FBN11K,Elektriciteit,,,,,,,,,,,,,
183980,FBN11R,Benzine,,,,,,,,,,,,,
